time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,Core_vel_in,HX_Tin_p,HX_Tout_p,hx_j1:pressure,hx_j1:rho,hx_j1:temperature,hx_j1:velocity,hx_j2:pressure,hx_j2:rho,hx_j2:temperature,hx_j2:velocity,j1:pressure,j1:rho,j1:temperature,j1:velocity,j2:pressure,j2:rho,j2:temperature,j2:velocity,j3:pressure,j3:rho,j3:temperature,j3:velocity,j4:pressure,j4:rho,j4:temperature,j4:velocity,j5:pressure,j5:rho,j5:temperature,j5:velocity,j_c_up:pressure,j_c_up:rho,j_c_up:temperature,j_c_up:velocity,j_dn_pl:pressure,j_dn_pl:rho,j_dn_pl:temperature,j_dn_pl:velocity,j_ip_c:pressure,j_ip_c:rho,j_ip_c:temperature,j_ip_c:velocity,j_up_ps1:pressure,j_up_ps1:rho,j_up_ps1:temperature,j_up_ps1:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
242.69999999999,175103.58975064,138055.06199483,907.35014495965,937.18304172535,0.21763633894362,937.3998238135,907.67898896832,122676.89237373,1994.2249121671,858.59075375589,1.6132250386541,124647.08654577,1994.2250655059,858.59043953716,1.613225038654,80751.169751041,2179.9997640863,937.38476141235,5.9613830172983,86089.284959441,2179.9895390727,937.40295538657,6.0790112394311,83362.437715507,2196.6944139606,907.67897871771,6.032700252239,103704.16105251,2196.695664124,907.67675422783,6.0326664804531,98320.589273134,2196.6968781107,907.67459410901,6.0326664431897,137622.75532867,2180.1130840063,937.18312454396,0.66684889135465,174675.64266299,2196.759392687,907.56335820825,0.66176512957501,174674.57501849,2196.8801079369,907.34856238991,0.66176494625839,128337.13940733,2180.0107849102,937.36515140533,0.66684905262203,97105.717870356,43909.58,2179.9951934956,937.39289413599,5.9613831608604
242.89999999999,175103.69916307,138055.16801265,907.36090859765,937.16618372601,0.21763529240211,937.38843014816,907.68072141385,122676.8440056,1994.224752816,858.59108029499,1.6132248648074,124647.03943206,1994.2248415768,858.59089840812,1.6132248648074,80751.432495993,2180.0069092859,937.37204753399,5.9613543939235,86089.543759991,2179.9959433586,937.3915598601,6.0789820741253,83362.777613338,2196.6934392732,907.68071303704,6.0326760055022,103704.6473878,2196.6944620473,907.67889315433,6.0326374043808,98321.157224787,2196.6954877824,907.67706800279,6.0326373724876,137622.86362503,2180.1225589818,937.16626515688,0.6668456847514,174675.75676164,2196.7541268604,907.57272800649,0.66176194650565,174674.68973839,2196.8740586416,907.35932626046,0.6617617640872,128337.20894928,2180.0186020304,937.35124193876,0.66684584909379,97105.951912687,43909.58,2180.0020225548,937.38074278514,5.9613545479209
243.09999999999,175103.81384742,138055.28591019,907.37194446701,937.14972935682,0.21763418613194,937.37618913575,907.68206438843,122676.80140679,1994.224697634,858.59119337289,1.6132246020981,124646.99790713,1994.2247205566,858.5911464005,1.6132246020982,80751.715587201,2180.0145020267,937.35853731909,5.9613241535753,86089.817417314,2180.0028238529,937.37931698768,6.0789512592031,83363.130161633,2196.6926834643,907.68205789273,6.0326505110021,103705.15394385,2196.6934780754,907.68064399399,6.0326066674523,98321.744927317,2196.6943155727,907.67915378528,6.0326066409228,137622.98407917,2180.1318074314,937.14980884088,0.66684229833598,174675.87633755,2196.7490631035,907.58173825007,0.66175858127422,174674.80999556,2196.8678564065,907.37036226594,0.6617584002833,128337.29000767,2180.0268237096,937.33661261635,0.6668424647814,97106.202287138,43909.58,2180.0093135136,937.36776954868,5.9613243176101
243.29999999999,175103.93315342,138055.41498123,907.38322823139,937.13379134603,0.21763302192743,937.36313027382,907.68301452888,122676.76471098,1994.2247485425,858.59108905218,1.6132242485634,124646.96210156,1994.2247044156,858.59117947628,1.6132242485634,80752.018731859,2180.0225156293,937.34427823973,5.96129234533,86090.105728784,2180.0101639678,937.36625628509,6.0789188444058,83363.494603855,2196.692148419,907.68300993056,6.0326238241205,103705.67970533,2196.6927130124,907.68200531601,6.032574319563,98322.351088445,2196.6933616014,907.68085124306,6.032574298409,137623.11599018,2180.1407659937,937.13386833863,0.66683873767078,174676.00073736,2196.7442044161,907.59038360126,0.66175503934985,174674.93512996,2196.8615149011,907.38164608349,0.66175486030485,128337.38211923,2180.0354137615,937.32132782646,0.66683890519809,97106.468871819,43909.58,2180.0170440582,937.35401413135,5.9612925188617
243.49999999999,175104.05632187,138055.55437689,907.39472978091,937.11847787438,0.21763180220213,937.34929446034,907.68356626487,122676.73406763,1994.2249073348,858.59076365824,1.6132238023883,124646.93216172,1994.2247950345,858.59099378185,1.6132238023882,80752.341444858,2180.0309171294,937.32932895125,5.9612590351647,86090.408383389,2180.0179407077,937.35241866952,6.0788848967055,83363.869975248,2196.691837262,907.68356359074,6.0325960142775,103706.22335922,2196.6921686821,907.68297387526,6.0325404277965,98322.974070049,2196.692626794,907.68215872955,6.0325404120489,137623.25851162,2180.1493738586,937.11855185299,0.66683501019491,174676.12919654,2196.7395529552,907.598660222,0.66175132809076,174675.06436954,2196.8550510381,907.39314761907,0.66175115149345,128337.48468537,2180.0443301698,937.30546233128,0.66683517774682,97106.751414041,43909.58,2180.0251854908,937.33952759641,5.9612592175133
243.69999999999,175104.18249252,138055.70311385,907.40641356305,937.10389109133,0.21763053001226,937.33473393593,907.68371157592,122676.70963971,1994.2251756148,858.59021390419,1.6132232619866,124646.90824737,1994.2249941433,858.59058577191,1.6132232619866,80752.68303686,2180.0396675388,937.31375882779,5.9612243065768,86090.724948199,2180.0261247033,937.33785639981,6.0788495009517,83364.255099418,2196.6917544941,907.68371086463,6.0325671649855,103706.78328727,2196.6918481318,907.6835442495,6.0325050770676,98323.61188083,2196.6921131201,907.68307274006,6.0325050667885,137623.41065939,2180.1575736019,937.10396156245,0.66683112529244,174676.26084742,2196.7351103562,907.60656520244,0.6617474568147,174675.19683809,2196.8484847894,907.40483133557,0.66174728314473,128337.59697703,2180.0535255347,937.28910047205,0.666831291789,97107.04951632,43909.58,2180.0337028962,937.32437207082,5.9612244969286
243.89999999999,175104.31071602,138055.86008685,907.4182392129,937.09012569795,0.21762920906505,937.31951195812,907.6834398896,122676.69160146,1994.2255547337,858.58943702111,1.6132226260889,124646.89052954,1994.2253032597,858.58995233668,1.6132226260889,80753.04260774,2180.0487222346,937.29764726943,5.9611882608191,86091.054857998,2180.0346803925,937.32263275355,6.0788127601099,83364.648591084,2196.69190605,907.68344119209,6.0325373735434,103707.35756654,2196.6917557738,907.68370858753,6.0324683703519,98324.262179701,2196.6918237896,907.6835875629,6.0324683656357,137623.57132404,2180.1653119814,937.09019220394,0.66682709431751,174676.3947306,2196.7308779937,907.61409609667,0.6617434368237,174675.3315672,2196.8418388317,907.41665688302,0.66174326653375,128337.71814361,2180.0629476251,937.27233518664,0.66682725867032,97107.362625458,43909.58,2180.0425554453,937.30862020405,5.9611884582312
244.09999999999,175104.43996599,138056.02408196,907.43016244925,937.07726762005,0.21762784371399,937.30370224054,907.68273814458,122676.68013517,1994.2260457234,858.58843089466,1.6132218938303,124646.87918732,1994.2257236237,858.589090935,1.6132218938305,80753.419044213,2180.0580314588,937.28108281352,5.961151016751,86091.397406733,2180.0435663384,937.30682146195,6.0787747951208,83365.048864227,2196.6922992635,907.68274152396,6.0325067504455,103707.94397652,2196.6918974492,907.68345649607,6.0324304285513,98324.922285547,2196.6917633859,907.68369504281,6.032430429524,137623.73928399,2180.1725406829,937.07732974579,0.66682293057734,174676.52980703,2196.7268571688,907.62125058937,0.6617392813886,174675.46750842,2196.8351380435,907.42857999382,0.66173911490052,128337.84722295,2180.0725400154,937.25526687647,0.66682309170366,97107.690024972,43909.58,2180.0516968216,937.29235440992,5.9611512201619
244.29999999999,175104.56915498,138056.19379408,907.44213617843,937.06539280881,0.21762643894126,937.28738816879,907.6815910263,122676.67542661,1994.2266492292,858.58719420253,1.6132210648354,124646.87440341,1994.2262561319,858.58799972975,1.6132210648356,80753.811022156,2180.0675409123,937.26416207775,5.96111271034,86091.751742127,2180.0527356675,937.29050592978,6.0787357443972,83365.454145637,2196.6929427354,907.6815965563,6.0324754185051,103708.5400138,2196.6922803987,907.68277509121,6.0323913899969,98325.589196449,2196.6919379186,907.68338448651,6.0323913968222,137623.9132229,2180.1792169949,937.06545018709,0.66681864927656,174676.66497405,2196.7230492212,907.62802629682,0.66173500569453,174675.6035495,2196.8284088862,907.44055358332,0.66173484339563,128337.9831551,2180.0822427957,937.2380021428,0.66681880611423,97108.030830916,43909.58,2180.0610757524,937.27566592107,5.9611129185875
244.49999999999,175104.69715191,138056.36784662,907.45411172309,937.05456619174,0.2176250003281,937.27066183958,907.67998136958,122676.67766049,1994.2273654457,858.58572654567,1.6132201392991,124646.87635961,1994.2269012705,858.58667772444,1.6132201392992,80754.217013322,2180.0771924299,937.24698855899,5.9610734938628,86092.116862635,2180.0621366123,937.27377827001,6.078695763011,83365.862492598,2196.6938461071,907.67998913333,6.0324435118045,103709.14291312,2196.6929131374,907.68164922167,6.0323514096191,98326.259617324,2196.6923547834,907.68264273425,6.0323514224925,137624.09174934,2180.1853043982,937.05461850855,0.66681426742662,174676.79908258,2196.7194555667,907.63442069973,0.66173062674952,174675.73853198,2196.8216787125,907.45252898135,0.66173046899135,128338.12479875,2180.0919933346,937.2206524295,0.66681441894726,97108.383991138,43909.58,2180.0706366313,937.25865368094,5.9610737056916
244.69999999999,175104.82279819,138056.54481072,907.46604010925,937.04484080255,0.21762353401475,937.25362293534,907.6778907194,122676.68701528,1994.2281940572,858.58402857132,1.6132191180616,124646.8852317,1994.2276590528,858.58512489171,1.6132191180615,80754.635294797,2180.0869247171,937.22967132181,5.9610335347987,86092.491616993,2180.0717131427,937.25673818021,6.0786550215683,83366.271814869,2196.6950197471,907.67790080593,6.0324111744194,103709.74967295,2196.6938052352,907.68006185909,6.0323106578518,98326.92999141,2196.693022626,907.68145440207,6.0323106769977,137624.27341613,2180.1907730553,937.04488780189,0.66680980372304,174676.93095375,2196.7160776739,907.64043118523,0.66172616326315,174675.8712677,2196.8149750408,907.46445722282,0.66172601035957,128338.27094718,2180.1017270861,937.20333258709,0.66680994894698,97108.748287059,43909.58,2180.0803202146,937.24142310576,5.9610337488765
244.89999999999,175104.94492921,138056.72322895,907.47787334789,937.03625712812,0.21762204665199,937.23637747099,907.67530001995,122676.70365687,1994.2291341823,858.58210208545,1.6132180026696,124646.90118329,1994.228528961,858.58334229294,1.6132180026695,80755.06396407,2180.0966741388,937.21232359651,5.9609930144761,86092.874706511,2180.0814056704,937.2394916896,6.0786137048386,83366.679899405,2196.696474363,907.67531252139,6.0323785590488,103710.35708841,2196.6949670074,907.67799464878,6.0322693192561,98327.596542383,2196.6939511112,907.6798022933,6.0322693449218,137624.45674412,2180.195600179,937.0362986139,0.66680527839441,174677.05939999,2196.7129169945,907.64605516994,0.66172163549543,174676.00056057,2196.8083248439,907.47629031332,0.66172148772246,128338.4203487,2180.1113784295,937.18615937819,0.6668054164034,97109.122339374,43909.58,2180.0900643766,937.22408473918,5.9609932294186
245.09999999999,175105.06239159,138056.901637,907.48956559227,937.02884268571,0.21762054534311,937.21903644023,907.6721904179,122676.72773323,1994.2301843259,858.57995015178,1.6132167954315,124646.92436043,1994.2295098932,858.5813321861,1.6132167954314,80755.500954464,2180.106375542,937.19506131322,5.9609521265113,86093.264689603,2180.0911518103,937.22214980379,6.078572010151,83367.084437586,2196.6982205511,907.6722054251,6.032345825531,103710.96178531,2196.6964091315,907.67542859165,6.0322275909347,98328.255317272,2196.6951506043,907.67766796397,6.0322276233798,137624.64024412,2180.1997702691,937.02887852473,0.66680071302868,174677.18324292,2196.709974866,907.65129027408,0.66171706508228,174676.12522416,2196.8017538873,907.48798240697,0.66171692267918,128338.5717256,2180.1208815254,937.16924995483,0.66680084297797,97109.504615289,43909.58,2180.0998049109,937.20675282759,5.960952340889
245.29999999999,175105.1740644,138057.07858845,907.50107417291,937.02261186507,0.21761903757956,937.20171438244,907.66854412911,122676.7593683,1994.2313423386,858.57757717501,1.6132154994572,124646.95488573,1994.2306001178,858.57909811928,1.6132154994573,80755.944056091,2180.1159631061,937.17800159065,5.9609110750391,86093.659988557,2180.1008871854,937.20482707222,6.078530145609,83367.483054356,2196.7002683088,907.66856172812,6.03231313928,103711.56026086,2196.6981422016,907.67234483704,6.0321856807369,98328.902237357,2196.6966317794,907.67503242104,6.0321857202248,137624.82244176,2180.203275203,937.02264198752,0.6667961303757,174677.30133451,2196.7072524048,907.65613451108,0.66171247483799,174676.24410336,2196.795286154,907.49949082912,0.66171233800785,128338.7237962,2180.1301711885,937.1527203051,0.66679625150564,97109.893439687,43909.58,2180.1094763635,937.18954383711,5.960911287403
245.49999999999,175105.27887785,138057.25267726,907.51236041343,937.01756604131,0.21761753117035,937.18452789333,907.6643453469,122676.79865568,1994.2326053829,858.5749889694,1.6132141186816,124646.9928521,1994.2317972359,858.57664500848,1.6132141186815,80756.39093655,2180.1253712084,937.16126119497,5.9608700727812,86094.05889897,2180.1105462649,937.18764009812,6.0784883281098,83367.87333798,2196.7026265249,907.66436561402,6.0322806696977,103712.14892514,2196.7001762406,907.66872555049,6.0321438052968,98329.533150542,2196.6984051678,907.67187692571,6.0321438520825,137625.00190049,2180.2061141726,937.01759044013,0.66679155413331,174677.41257633,2196.704750416,907.66058644831,0.66170788853939,174676.35609335,2196.7889433857,907.51077689376,0.66170775745186,128338.87529522,2180.1391837539,937.13668371195,0.66679166577852,97110.287006927,43909.58,2180.1190128898,937.17257492925,5.9608702816823
245.69999999999,175105.37583154,138057.42256065,907.52339021203,937.01369397478,0.21761603416591,937.16759409852,907.65958115127,122676.84565402,1994.2339699101,858.57219280727,1.6132126578769,124647.0383182,1994.2330981507,858.57397919932,1.6132126578766,80756.839165379,2180.1345352935,937.14495499386,5.960829338975,86094.459600825,2180.1200632211,937.17070601235,6.0784467812355,83368.252870891,2196.7053024681,907.65960414937,6.0322485885063,103712.72414465,2196.7025201936,907.66455481569,6.0321021879283,98330.14388535,2196.7004806683,907.66818386426,6.0321022422447,137625.17724461,2180.2082934603,937.01371270417,0.66678700871542,174677.51593768,2196.7024693406,907.66464530139,0.66170333069439,174676.46015826,2196.7827447518,907.52180649144,0.66170320548853,128339.02499473,2180.1478579353,937.12124922546,0.6667871103142,97110.683396324,43909.58,2180.1283491205,937.15596241909,5.9608295429782
245.89999999999,175105.4640138,138057.58698212,907.53413436735,937.0109724908,0.21761455477706,937.15102910442,907.65424238473,122676.90038054,1994.2354316449,858.56919744899,1.6132111226449,124647.09130218,1994.2344990479,858.57110850837,1.6132111226451,80757.286239921,2180.1433927391,937.1291944145,5.9607890971644,86094.86017232,2180.1293728,937.15414092526,6.0784057330007,83368.619260384,2196.7083012954,907.65426815756,6.0322170681039,103713.28228895,2196.7051814129,907.65981955006,6.0320610563985,98330.730309801,2196.7028670348,907.66393766052,6.0320611184433,137625.34718277,2180.2098260577,937.01098566244,0.66678251901029,174677.61047556,2196.7004092483,907.66831094603,0.66169882629588,174676.55535089,2196.7767066692,907.5325504106,0.66169870708281,128339.17172582,2180.1561356598,937.10652017832,0.66678261010941,97111.080588809,43909.58,2180.1374210339,937.1398202243,5.9607892948735
246.09999999999,175105.54261638,138057.74479054,907.54456864505,937.00936744064,0.21761310129106,937.13494646001,907.64832446287,122676.96280764,1994.2369855814,858.56601315288,1.6132095193986,124647.15177829,1994.2359953837,858.56804224646,1.6132095193987,80757.729611645,2180.1518837015,937.11408594033,5.9607495729002,86095.258605084,2180.1384111872,937.13805838584,6.0783654135122,83368.970168793,2196.7116255955,907.64835303298,6.0321862798783,103713.81977591,2196.7081651678,907.65451037762,6.032020640563,98331.288386358,2196.7055713681,907.65912567949,6.0320207104945,137625.5105275,2180.2107311269,937.00937521907,0.66677811012223,174677.6953494,2196.6985698958,907.67158381537,0.66169440056494,174676.64082766,2196.7708427643,907.54298440518,0.66169428743176,128339.3143968,2180.1639628642,937.09259276825,0.66677819038209,97111.476485368,43909.58,2180.1461668134,937.12425833909,5.9607497629724
246.29999999999,175105.61095051,138057.89495944,907.55467359491,937.00883491848,0.21761168198274,937.11945562426,907.64182808217,122677.03285792,1994.238625988,858.56265166389,1.6132078553227,124647.21967207,1994.2375818847,858.56479121987,1.6132078553227,80758.166714836,2180.1599519342,937.09972965448,5.9607109913594,86095.652821943,2180.1471168676,937.12256785118,6.0783260525283,83369.303343149,2196.7152749912,907.64185944622,6.0321563925239,103714.3331183,2196.7114741853,907.64862244616,6.0319811699672,98331.814230165,2196.7085986253,907.65373910097,6.0319812478811,137625.66621497,2180.2110333162,937.00883751564,0.66677380710799,174677.76983764,2196.6969508422,907.67446469357,0.66169007868196,174676.71586508,2196.7651639717,907.55308901826,0.66168997169536,128339.45201216,2180.1712902426,937.07955472855,0.66677387630496,97111.868927585,43909.58,2180.1545276871,937.10938133971,5.9607111725247
246.49999999999,175105.66845993,138058.0366038,907.56443418192,937.0093227004,0.21761030502472,937.10466048197,907.63475980699,122677.11040118,1994.2403464245,858.55912617937,1.6132061383241,124647.29485741,1994.2392525565,858.56136771212,1.6132061383241,80758.594997686,2180.1675455616,937.08621786192,5.9606735748577,86096.040699397,2180.1554314605,937.10777320197,6.0782878769364,83369.616643203,2196.7192458095,907.6347939333,6.0321275703982,103714.81897048,2196.7151082475,907.64215614331,6.0319428713151,98332.304165726,2196.7119511684,907.64777372163,6.0319429572348,137625.81332222,2180.210761953,937.00932036839,0.6667696347029,174677.83335097,2196.6955516232,907.67695440711,0.66168588551242,174676.77987302,2196.7596787463,907.56284920579,0.66168578472273,128339.58368948,2180.1780739288,937.0674841125,0.66676969272869,97112.255722273,43909.58,2180.1624487324,937.09528695302,5.9606737459374
246.69999999999,175105.71475486,138058.16901679,907.57383923949,937.01077186969,0.21760897837789,937.09065792308,907.62713257926,122677.1952491,1994.242139768,858.55545129505,1.6132043769275,124647.37715152,1994.2410007049,858.55778544084,1.6132043769275,80759.011996787,2180.1746177962,937.07363381464,5.9606375399019,86096.420151226,2180.1633005174,937.09377132131,6.0782511077312,83369.908061363,2196.7235307939,907.62716940582,6.0320999726261,103715.2741926,2196.7190638503,907.63511770416,6.0319059654596,98332.754807694,2196.7156283677,907.64123066237,6.0319060593383,137625.95110468,2180.2099501303,937.01076489263,0.66676561699163,174677.88546644,2196.694371964,907.67905344485,0.66168184527482,174676.83242913,2196.7543933664,907.57225379648,0.66168175071945,128339.70869748,2180.1842760991,937.05644822223,0.66676566385121,97112.634717151,43909.58,2180.1698796329,937.08206471011,5.9606376998259
246.89999999999,175105.74953996,138058.29159873,907.58288082597,937.01311858135,0.21760770973472,937.0775365035,907.61896600939,122677.28715967,1994.2439982512,858.55164292791,1.6132025802559,124647.46631901,1994.2428189658,858.5540594963,1.6132025802558,80759.415222172,2180.1811275842,937.06205056188,5.9606030956453,86096.788951313,2180.1706742751,937.08065075608,6.0782159584409,83370.175780112,2196.7281189419,907.61900544138,6.0320737481581,103715.69583345,2196.7233339318,907.62751969432,6.0318706658448,98333.163023651,2196.7196262681,907.63411696066,6.031870767547,137626.0789254,2180.2086337155,937.01310726773,0.66676177723924,174677.92585626,2196.6934120181,907.68076153372,0.66167798136848,174676.8732069,2196.7493122946,907.58129484948,0.66167789307616,128339.82638552,2180.1898654776,937.04650270887,0.66676181304596,97113.003656779,43909.58,2180.1767753741,937.06979470797,5.9606032434617
247.09999999999,175105.77270693,138058.4039529,907.59155353832,937.01629591267,0.21760650641895,937.06537522585,907.61028629352,122677.38583266,1994.2459135102,858.5477182169,1.6132007579407,124647.56206758,1994.2446993469,858.55020625644,1.6132007579407,80759.802333702,2180.1870401627,937.05152995955,5.9605704411352,86097.144960352,2180.1775083405,937.06849049735,6.0781826323251,83370.418157337,2196.732995549,907.61032820457,6.0320490383185,103716.08122787,2196.7279077157,907.61938128884,6.0318371757113,98333.526066557,2196.7239373381,907.62644601761,6.0318372850148,137626.1963515,2180.2068503109,937.01628058556,0.66675813758616,174677.95438013,2196.6926726138,907.68207719973,0.6616743160677,174676.90206853,2196.7444385684,907.58996696019,0.66167423406178,128339.93628212,2180.1948177271,937.03769087696,0.66675816255436,97113.360378872,43909.58,2180.1830968621,937.05854650872,5.9605705760311
247.29999999999,175105.78429535,138058.50584682,907.59985381065,937.02023573231,0.21760537529335,937.05424245375,907.6011260634,122677.49090843,1994.2478766432,858.5436954033,1.6131989199998,124647.66404708,1994.2466332801,858.5462432785,1.6131989199998,80760.171111443,2180.1923275119,937.04212186502,5.9605397628412,86097.486074261,2180.1837643009,937.05735889516,6.078151319835,83370.633752511,2196.7381422936,907.60117029611,6.0320259736263,103716.42800461,2196.7327706955,907.61072829979,6.0318056855689,98333.841576863,2196.7285503306,907.61823784597,6.0318058021561,137626.30311602,2180.2046382029,937.02021672079,0.66675471877256,174677.97104668,2196.6921554875,907.68299735315,0.66167087024267,174676.9190262,2196.7397741888,907.59826656804,0.66167079454482,128340.03805842,2180.1991157144,937.03004321285,0.66675473320882,97113.702774,43909.58,2180.1888114474,937.04837820747,5.9605398841462
247.49999999999,175105.78449748,138058.59721733,907.60777928175,937.02487052889,0.21760432267636,937.04419500057,907.59152433698,122677.60197021,1994.2498782793,858.53959368991,1.6131970767274,124647.77185159,1994.2486116837,858.54218917282,1.6131970767275,80760.519489809,2180.1969686877,937.03386354506,5.9605112323577,86097.810257497,2180.1894102359,937.04731274751,6.0781221962781,83370.82135251,2196.7435372649,907.59157070307,6.0320046723239,103716.73412576,2196.7379047024,907.60159305614,6.0317763708712,98334.107622852,2196.7334502636,907.60951910387,6.0317764943341,137626.39912352,2180.2020353346,937.02484815903,0.66675153988578,174677.97601855,2196.6918634823,907.68351693549,0.66166766310604,174676.92424701,2196.7353204787,907.60619131907,0.66166759373894,128340.13153634,2180.2027496332,937.02357716505,0.66675154417768,97114.028818837,43909.58,2180.1938933415,937.03933569129,5.9605113395552
247.69999999999,175105.77365465,138058.67816678,907.61532825036,937.03013512989,0.21760335426619,937.03527741203,907.58152636888,122677.71854548,1994.251908656,858.53543308191,1.6131952385769,124647.88502085,1994.250625034,858.53806345487,1.6131952385769,80760.845582958,2180.2009500208,937.02677932245,5.9604850043503,86098.115567111,2180.1944211202,937.03839658326,6.0780954197121,83370.979987289,2196.7491550468,907.58157464984,6.0319852391003,103716.99791406,2196.743287985,907.59201426149,6.0317493899146,98334.322727986,2196.7386184844,907.60032298149,6.0317495197558,137626.48444679,2180.1990783393,937.0301097166,0.66674861813161,174677.96960903,2196.6918006948,907.68362865696,0.66166471198175,174676.91804963,2196.731078389,907.61373952142,0.66166464897224,128340.21668806,2180.2057169781,937.01829719207,0.66674861273476,97114.336600831,43909.58,2180.1983239076,937.03145212162,5.9604850970846
247.89999999999,175105.75224844,138058.74895328,907.62249925246,937.0359682449,0.21760247507449,937.02752147431,907.57118322755,122677.84010859,1994.2539577048,858.53123421146,1.6131934160392,124648.00304289,1994.2526634466,858.53388637995,1.6131934160392,80761.147706629,2180.2042651702,937.02088048005,5.9604612147452,86098.400177087,2180.1987791002,937.03064217046,6.0780711290937,83371.108940792,2196.7549669546,907.57123317694,6.0319677640304,103717.21807303,2196.7488953165,907.58203680337,6.0317248820057,98334.485889303,2196.7440327672,907.59068902629,6.031725017641,137626.55931752,2180.1958016726,937.03594008428,0.66674596863372,174677.95227371,2196.6919725587,907.68332284925,0.66166203210367,174676.90089574,2196.7270487376,907.62090971966,0.66166197548501,128340.29363002,2180.2080223625,937.01419508446,0.66674595405814,97114.624342051,43909.58,2180.2020918143,937.02474766131,5.9604612928214
248.09999999999,175105.72088893,138058.80997805,907.62929076387,937.04231377897,0.21760168937023,937.02094596749,907.5605511756,122677.96608485,1994.2560151442,858.5270181471,1.6131916195261,124648.12535798,1994.2547167646,858.52967876109,1.613191619526,80761.424397351,2180.2069150242,937.01616543743,5.9604399792056,86098.662401157,2180.2024736322,937.02406827005,6.0780494427171,83371.207757233,2196.7609413829,907.56060252161,6.0319523217093,103717.39370067,2196.7546981955,907.57171139583,6.0317029659124,98334.596588287,2196.7496674479,907.58066290405,6.0317031066759,137626.62411397,2180.1922368742,937.04228314202,0.66674360426502,174677.92459902,2196.6923858407,907.68258747204,0.66165963644592,174676.87337841,2196.7232323741,907.62770040203,0.66165958626001,128340.36261399,2180.2096771779,937.01125057319,0.66674358106032,97114.890421182,43909.58,2180.2051930412,937.01922946413,5.9604400425877
248.29999999999,175105.68030004,138058.86176881,907.63570105474,937.04912186531,0.21760100063588,937.01555668411,907.54969098762,122678.09585419,1994.2580705763,858.52280619619,1.6131898592407,124648.25136226,1994.2567746526,858.52546177743,1.6131898592406,80761.674427987,2180.2089074439,937.01262020658,5.9604213919363,86098.900714746,2180.2055014718,937.01868065509,6.0780304569906,83371.276243356,2196.7670441884,907.549743437,6.0319389706553,103717.52429713,2196.7606651637,907.56109401472,6.0316837386313,98334.654793542,2196.7554936349,907.57029602331,6.0316838837794,137626.67934473,2180.1884119859,937.04908899306,0.66674153551381,174677.88728777,2196.6930485491,907.68140827558,0.66165753558877,174676.83620764,2196.7196302655,907.63410984793,0.66165749188793,128340.42401449,2180.2106991031,937.00943220094,0.66674150425407,97115.133393677,43909.58,2180.20763073,937.01489193951,5.9604214407485
248.49999999999,175105.63130125,138058.9049597,907.64172815697,937.05634956926,0.2176004115372,937.01134672207,907.53866723406,122678.2287577,1994.2601135859,858.51861970098,1.6131881450682,124648.38041412,1994.2588266954,858.52125677175,1.6131881450682,80761.896817866,2180.2102568517,937.01021912502,5.9604055248586,86099.113773495,2180.2078665087,937.01447240445,6.0780142455783,83371.314466638,2196.773239093,907.53872047502,6.031927752954,103717.60976351,2196.7667621906,907.5502452124,6.0316672745556,98334.660951699,2196.7614795206,907.55964498107,6.031667423278,137626.72562876,2180.1843511559,937.05631466929,0.66673977039353,174677.84114106,2196.6939697458,907.67976913566,0.66165573762832,174676.7901922,2196.7162435119,907.64013609989,0.66165570047629,128340.47831249,2180.2111114642,937.00869846224,0.66673973166206,97115.352008732,43909.58,2180.2094148792,937.01171729688,5.9604055593687
248.69999999999,175105.57478915,138058.94027122,907.64736993406,937.06396124697,0.21759992390792,937.00829705931,907.52754751659,122678.36410235,1994.2621338428,858.51447983026,1.6131864864527,124648.51183886,1994.2608624977,858.5170850457,1.6131864864527,80762.090841375,2180.2109836693,937.00892585529,5.9603924272057,86099.300430324,2180.2095794445,937.01142447595,6.0780008589965,83371.322748729,2196.7794881129,907.52760122262,6.031918694257,103717.65039569,2196.7729530911,907.53922937534,6.0316536250414,98334.615972258,2196.767590769,907.54877087362,6.031653776469,137626.76367546,2180.1800744358,937.06392449153,0.66673831439559,174677.78704036,2196.6951592665,907.67765255068,0.66165424812836,174676.7362212,2196.7130733096,907.64577702913,0.66165421760222,128340.52607895,2180.210942464,937.00899917441,0.66673826877138,97115.545224516,43909.58,2180.2105618833,937.00967636426,5.9603924478217
248.89999999999,175105.51171466,138058.96848485,907.65262421822,937.07192853857,0.21759953875103,937.00637739701,907.51640164302,122678.50116906,1994.2641212021,858.51040737265,1.6131848922948,124648.64493654,1994.262871786,858.51296765156,1.6131848922948,80762.256027716,2180.2111136167,937.00869463216,5.9603821255423,86099.459747782,2180.2106573173,937.0095065529,6.0779903246101,83371.301653855,2196.7857520219,907.51645547699,6.031911804057,103717.64686749,2196.7791999581,907.52811395347,6.0316428184389,98334.521199725,2196.7737909407,907.53773853974,6.0316429716555,137626.79425929,2180.1755977835,937.07189006488,0.66673717049259,174677.72592462,2196.6966273608,907.6750402833,0.66165307012708,174676.67524141,2196.7101208741,907.65103047306,0.6616530463164,128340.56795286,2180.2102243055,937.01027703646,0.66673711853619,97115.712217151,43909.58,2180.2110939267,937.00872966785,5.9603821327927
