time,HX_Tin_primary,HX_Tin_secondary,HX_Tout_primary,HX_Tout_secondary,primary_mdot,J_core_to_upper_plenum:pressure,J_core_to_upper_plenum:rho,J_core_to_upper_plenum:temperature,J_core_to_upper_plenum:velocity,J_downcomer_to_inlet_plenum:pressure,J_downcomer_to_inlet_plenum:rho,J_downcomer_to_inlet_plenum:temperature,J_downcomer_to_inlet_plenum:velocity,J_inlet_plenum_to_core:pressure,J_inlet_plenum_to_core:rho,J_inlet_plenum_to_core:temperature,J_inlet_plenum_to_core:velocity,J_pipe1_to_pipe2:pressure,J_pipe1_to_pipe2:rho,J_pipe1_to_pipe2:temperature,J_pipe1_to_pipe2:velocity,J_pipe3_to_HX:pressure,J_pipe3_to_HX:rho,J_pipe3_to_HX:temperature,J_pipe3_to_HX:velocity,J_pipe4_to_pipe5:pressure,J_pipe4_to_pipe5:rho,J_pipe4_to_pipe5:temperature,J_pipe4_to_pipe5:velocity,J_pipe5_to_downcomer:pressure,J_pipe5_to_downcomer:rho,J_pipe5_to_downcomer:temperature,J_pipe5_to_downcomer:velocity,J_upper_plenum_to_pipe1:pressure,J_upper_plenum_to_pipe1:rho,J_upper_plenum_to_pipe1:temperature,J_upper_plenum_to_pipe1:velocity,Pump:pressure,Pump:pump_head,Pump:rho,Pump:temperature,Pump:velocity,T_H:pressure,T_H:rho,T_H:temperature,T_H:velocity
252.59999999999,816.27598978967,824.8167,788.90099062175,750.23541147236,189.18234381036,137332.88834038,2095.04934472,815.39262505341,0.78181109610904,172929.51314723,2109.9331695496,788.90895097928,0.77630243644094,172928.58264108,2109.928133355,788.91791217972,0.77630244592644,69296.957061513,2095.0448867973,815.40055730012,6.9891008281326,72648.489597535,2095.044323549,815.40155952127,7.1270073395991,90179.359887071,2109.9377378454,788.9008223392,7.0767900836064,85277.425440816,2109.9375368295,788.90118001869,7.0767900912628,128409.3720356,2095.0454330093,815.39958539265,0.78181110388229,85015.720813737,43909.58,2095.0446453395,815.40098694034,6.9891008388257,70501.245586688,2109.9379775778,788.90039576912,7.076790075341
252.79999999999,816.27526240614,824.8167,788.900505859,750.23540844701,189.18231398803,137332.89092229,2095.0497448524,815.39191307402,0.78181085206953,172929.521899,2109.9334642629,788.90842657848,0.7763021944998,172928.59138203,2109.9284584833,788.91733365961,0.77630220392777,69296.978180334,2095.0453091707,815.39980574609,6.9890986460913,72648.512680891,2095.0447484656,815.40080344201,7.1270051143988,90179.389495228,2109.9380095293,788.90033891577,7.0767878784841,85277.455194975,2109.9378094404,788.90069494593,7.076787886105,128409.37286361,2095.0458528628,815.39883832247,0.78181085980391,85015.741475521,43909.58,2095.0450688099,815.40023343442,6.9890986567361,70501.271725284,2109.9382481644,788.8999142982,7.0767878702567
252.99999999999,816.27453829499,824.8167,788.90002329581,750.23540543765,189.18228424955,137332.89349592,2095.0501427957,815.39120498979,0.7818106091536,172929.53060395,2109.9337573528,788.90790506622,0.77630195366928,172928.60007625,2109.928781526,788.9167588505,0.77630196304058,69296.999204799,2095.0457295998,815.39905765155,6.9890964740895,72648.53565748,2095.0451714682,815.40005076835,7.127002899435,90179.418964851,2109.93827997,788.89985770457,7.0767856834794,85277.484808312,2109.9380807954,788.90021210784,7.0767856910653,128409.37369213,2095.0462707418,815.39809476544,0.78181061684866,85015.762043636,43909.58,2095.045490349,815.39948336469,6.9890964846856,70501.297743206,2109.9385175222,788.8994350139,7.0767856752895
253.19999999999,816.27381749743,824.8167,788.89954290523,750.23540244397,189.1822546,137332.89606111,2095.0505385306,815.39050083528,0.78181036737271,172929.53926197,2109.9340488478,788.90738639181,0.77630171396084,172928.60872366,2109.9291025086,788.91618770703,0.77630172327635,69297.020133989,2095.0461480615,815.39831305782,6.9890943122302,72648.558526337,2095.0455925341,815.39930154072,7.1270006948124,90179.448293814,2109.9385491837,788.89937867666,7.0767834986968,85277.514278393,2109.9383509115,788.89973147419,7.0767835062482,128409.37452112,2095.046686623,815.3973547634,0.78181037502806,85015.782517228,43909.58,2095.0459099341,815.39873677211,6.989094322777,70501.323638495,2109.9387856665,788.89895788884,7.076783490544
253.39999999999,816.27310005535,824.8167,788.89906466212,750.23539946566,189.18222504455,137332.89861772,2095.0509320384,815.38980064335,0.78181012673858,172929.54787301,2109.934338776,788.90687050535,0.77630147538608,172928.61732418,2109.9294214574,788.91562018258,0.77630148464666,69297.040966978,2095.0465645323,815.39757200667,6.9890921606179,72648.581286487,2095.0460116403,815.39855580024,7.1269985006377,90179.477480023,2109.9388171856,788.89890180492,7.0767813242426,85277.543602834,2109.9386198047,788.89925301654,7.0767813317599,128409.37535052,2095.0471004826,815.39661835839,0.78181013435379,85015.802895427,43909.58,2095.0463275416,815.39799369824,6.9890921711147,70501.349409214,2109.9390526116,788.89848289751,7.0767813161263
253.59999999999,816.27238601111,824.8167,788.89858854313,750.23539650242,189.18219558848,137332.90116558,2095.0513233018,815.38910444514,0.78180988726301,172929.55643699,2109.934627165,788.90635735773,0.77630123795677,172928.62587774,2109.9297383991,788.9150562293,0.7763012471633,69297.061702799,2095.0469789885,815.39683454007,6.9890900193583,72648.603936932,2095.0464287632,815.39781358858,7.1269963170187,90179.506521369,2109.93908399,788.898427064,7.0767791602241,85277.572779248,2109.93888749,788.89877670821,7.0767791677077,128409.37618026,2095.0475122971,815.39588559228,0.78180989483769,85015.823177331,43909.58,2095.0467431481,815.39725418496,6.9890900298046,70501.375053414,2109.9393183709,788.89801001613,7.076779152144
253.79999999999,816.27167540722,824.8167,788.89811452673,750.23539355395,189.18216623715,137332.9037045,2095.0517123048,815.38841226908,0.78180964895787,172929.56495385,2109.9349140417,788.90584690083,0.77630100168474,172928.63438429,2109.9300533613,788.91449579832,0.7763010108381,69297.082340471,2095.0473914066,815.39610069998,6.9890878885575,72648.626476671,2095.0468438794,815.39707494764,7.1269941440637,90179.535415784,2109.9393496101,788.89795443038,7.0767770067494,85277.601805304,2109.9391539813,788.89830252435,7.0767770141997,128409.37701025,2095.0479220432,815.39515650667,0.78180965649163,85015.843362031,43909.58,2095.0471567299,815.39651827425,6.9890878989526,70501.400569175,2109.9395829568,788.89753922277,7.076776998705
253.99999999999,816.2709682862,824.8167,788.89764259319,750.23539061997,189.18213699594,137332.90623431,2095.0520990324,815.3877241417,0.781809411835,172929.57342355,2109.9351994327,788.90533908764,0.77630076658179,172928.64284377,2109.930366372,788.91393883983,0.77630077568285,69297.102879008,2095.0478017632,815.39537052811,6.9890857683216,72648.648904703,2095.0472569653,815.39633991943,7.1269919818807,90179.564161227,2109.9396140582,788.89748388229,7.0767748639264,85277.630678716,2109.9394192917,788.89783044189,7.0767748713438,128409.37784037,2095.0483296979,815.39443114261,0.78180941932746,85015.863448613,43909.58,2095.0475682635,815.39578600801,6.989085778665,70501.425954604,2109.9398463805,788.89707049727,7.0767748559175
254.19999999999,816.27026469034,824.8167,788.89717272458,750.2353877002,189.18210787026,137332.9087548,2095.0524834709,815.38704008737,0.78180917590619,172929.58184604,2109.9354833639,788.90483387211,0.7763005326597,172928.65125616,2109.9306774596,788.91338530317,0.77630054170933,69297.12331741,2095.0482100351,815.39464406568,6.9890836587561,72648.671220029,2095.0476679973,815.39560854576,7.1269898305773,90179.592755706,2109.9398773453,788.89701539983,7.0767727318627,85277.659397264,2109.939683433,788.89736043956,7.0767727392475,128409.37867052,2095.0487352383,815.39370954039,0.781809183357,85015.883436151,43909.58,2095.0479777256,815.39505742774,6.9890836690472,70501.45120784,2109.9401086524,788.89660382132,7.0767727238889
254.39999999999,816.26956466146,824.8167,788.89670490474,750.23538479438,189.18207886553,137332.91126575,2095.0528656079,815.3863601282,0.78180894118305,172929.59022132,2109.9357658603,788.90433120949,0.77630029993009,172928.65962141,2109.9309866529,788.91283513713,0.77630030892914,69297.143654682,2095.0486161995,815.39392135325,6.9890815599651,72648.693421659,2095.0480769522,815.39488086802,7.1269876902599,90179.621197272,2109.9401394817,788.89654896486,7.0767706106645,85277.687958779,2109.9399464162,788.89689249791,7.0767706180169,128409.37950056,2095.0491386424,815.39299173944,0.78180894859188,85015.903323732,43909.58,2095.0483850932,815.39433257444,6.9890815702033,70501.476327068,2109.9403697818,788.89613917833,7.0767706027254
254.59999999999,816.26886824072,824.8167,788.89623911924,750.23538190226,189.18204998715,137332.91376697,2095.0532454328,815.38568428332,0.78180870767704,172929.59854936,2109.9360469463,788.90383105633,0.77630006840439,172928.66793954,2109.9312939811,788.91228828986,0.77630007735373,69297.163889834,2095.0490202341,815.39320243051,6.9890794720511,72648.715508619,2095.048483807,815.39415692705,7.1269855610328,90179.649484047,2109.9404004767,788.89608456101,7.0767685004363,85277.716361194,2109.9402082512,788.89642659927,7.0767685077566,128409.38033036,2095.0495398887,815.39227777806,0.78180871504357,85015.923110444,43909.58,2095.0487903436,815.39361148829,6.9890794822358,70501.501310526,2109.9406297769,788.8956765535,7.0767684925317
254.79999999999,816.26817546838,824.8167,788.8957753554,750.23537902358,189.18202124047,137332.91625821,2095.0536229359,815.38501256953,0.78180847539933,172929.60683016,2109.9363266458,788.90333337051,0.77629983809379,172928.67621052,2109.9315994734,788.91174470921,0.77629984699426,69297.184021885,2095.0494221171,815.39248733611,6.9890773951143,72648.737479956,2095.0488885393,815.39343676282,7.1269834429983,90179.677614212,2109.9406603384,788.89562217369,7.0767664012803,85277.744602507,2109.940468947,788.89596272775,7.0767664085689,128409.38115976,2095.0499389564,815.39156769317,0.78180848272327,85015.94279539,43909.58,2095.0491934548,815.39289420857,6.989077405245,70501.526156508,2109.9408886452,788.89521593375,7.0767663934101
254.99999999999,816.26748638367,824.8167,788.89531360226,750.23537615812,189.18199263078,137332.91873926,2095.0539981095,815.38434500093,0.7818082443608,172929.61506376,2109.9366049814,788.90283811138,0.77629960900918,172928.68443439,2109.9319031594,788.91120434274,0.77629961786162,69297.204049866,2095.0498218276,815.39177610739,6.989075329252,72648.759334736,2095.0492911271,815.39272041434,7.1269813362557,90179.705586031,2109.940919074,788.89516179002,7.0767643132962,85277.772680825,2109.9407285115,788.8955008692,7.0767643205531,128409.3819886,2095.0503358257,815.39086152015,0.78180825164187,85015.962377684,43909.58,2095.0495944054,815.39218077337,6.9890753393282,70501.550863379,2109.9411463931,788.89475730774,7.07676430546
255.19999999999,816.26680102456,824.8167,788.89485385049,750.23537330566,189.1819641633,137332.9212099,2095.054370947,815.38368158905,0.78180801457192,172929.62325018,2109.9368819752,788.90234523977,0.77629938116107,172928.69261118,2109.9322050685,788.91066713789,0.7762993899663,69297.223972837,2095.0502193455,815.39106878023,6.9890732745583,72648.781072066,2095.0496915493,815.39200791939,7.1269792409009,90179.733397851,2109.9411766898,788.89470339885,7.0767622365801,85277.800594351,2109.9409869517,788.89504101119,7.0767622438056,128409.38281671,2095.0507304775,815.39015929272,0.78180802180988,85015.981856472,43909.58,2095.0499931747,815.39147121945,6.9890732845794,70501.575429577,2109.9414030258,788.89430066577,7.0767622287778
255.39999999999,816.26611942755,824.8167,788.8943960924,750.23537046598,189.18193584313,137332.92366987,2095.0547414436,815.38302234233,0.78180778604277,172929.63138947,2109.9371576484,788.90185471808,0.77629915455959,172928.70074094,2109.9325052304,788.91013304206,0.77629916331842,69297.243789877,2095.0506146515,815.39036538885,6.9890712311234,72648.802691081,2095.0500897853,815.39129931437,7.126977157026,90179.761048112,2109.9414331912,788.89424699069,7.0767601712244,85277.828341402,2109.9412442736,788.89458314302,7.0767601784186,128409.38364392,2095.051122894,815.38946104275,0.7818077932374,85016.001230919,43909.58,2095.0503897429,815.39076558199,6.989071241089,70501.599853619,2109.9416585481,788.8938459998,7.0767601634559
255.59999999999,816.26544162752,824.8167,788.89394032185,750.23536763889,189.18190767526,137332.92611896,2095.0551095961,815.38236726677,0.78180755878293,172929.63948169,2109.9374320212,788.90136651026,0.77629892921436,172928.70882372,2109.9328036745,788.90960200274,0.77629893792758,69297.263500099,2095.0510077273,815.38966596569,6.9890691990333,72648.824190953,2095.0504858157,815.39059463407,7.1269750847188,90179.788535347,2109.9416885826,788.89379255766,7.0767581173173,85277.855920409,2109.9415004823,788.89412725562,7.0767581244804,128409.38447003,2095.0515130583,815.38876680015,0.78180756593404,85016.020500221,43909.58,2095.0507840913,815.39006389447,6.9890692089429,70501.624134112,2109.9419129635,788.89339330334,7.0767581095824
255.79999999999,816.26476765755,824.8167,788.89348653423,750.2353648242,189.18187966456,137332.92855693,2095.0554754026,815.3817163655,0.78180733280148,172929.64752694,2109.9377051129,788.90088058203,0.77629870513452,172928.71685961,2109.9331004302,788.90907396769,0.77629871380289,69297.283102646,2095.0513985558,815.38897054125,6.9890671783694,72648.845570902,2095.0508796217,815.38989391153,7.1269730240622,90179.815858201,2109.9419428675,788.89334009347,7.0767560749422,85277.883329928,2109.9417555821,788.89367334154,7.0767560820743,128409.38529486,2095.0519009549,815.38807659264,0.78180733990889,85016.039663611,43909.58,2095.0511762021,815.38936618851,6.9890671882226,70501.648269753,2109.9421662748,788.89294257146,7.0767560672409
255.99999999999,816.26409754875,824.8167,788.89303472643,750.23536202174,189.1818518157,137332.93098354,2095.0558388631,815.38106963854,0.78180710810692,172929.6555253,2109.9379769418,788.90039690072,0.77629848232863,172928.72484871,2109.9333955266,788.90854888504,0.77629849095292,69297.302596711,2095.0517871211,815.3882791439,6.989065169208,72648.866830198,2095.051271186,815.38919717788,7.1269709751342,90179.843015423,2109.9421960485,788.89288959338,7.0767540441777,85277.910568641,2109.9420095761,788.89322139491,7.0767540512789,128409.38611821,2095.0522865695,815.38739044572,0.78180711517049,85016.058720364,43909.58,2095.0515660585,815.3886724937,6.9890651790043,70501.672259338,2109.942418484,788.89249380073,7.0767540365098
256.19999999999,816.26343133017,824.8167,788.89258489672,750.23535923134,189.18182413323,137332.93339857,2095.056199979,815.38042708362,0.78180688470713,172929.66347689,2109.9382475253,788.89991543545,0.77629826080467,172928.73279112,2109.9336889927,788.90802670339,0.7762982693856,69297.321981524,2095.0521734085,815.38759179983,6.9890631716199,72648.887968156,2095.0516604922,815.38850446222,7.126968938007,90179.870005882,2109.9424481276,788.89244105411,7.0767520250966,85277.937635369,2109.9422624668,788.89277141135,7.0767520321669,128409.38693988,2095.052669889,815.38670838257,0.78180689172675,85016.077669791,43909.58,2095.0519536453,815.38798283751,6.989063181359,70501.696101769,2109.9426695921,788.89204698914,7.0767520174621
256.39999999999,816.26276902863,824.8167,788.89213704474,750.23535645287,189.18179662149,137332.93580178,2095.0565587533,815.37978869513,0.78180666260936,172929.67138184,2109.9385168798,788.89943615701,0.77629804056995,172928.74068698,2109.933980857,788.90750737192,0.77629804910824,69297.341256354,2095.0525574045,815.3869085329,6.9890611856702,72648.908984149,2095.0520475252,815.38781579148,7.126966912747,90179.896828558,2109.9426991057,788.89199447381,7.0767500177659,85277.964529063,2109.942514256,788.89232338798,7.0767500248054,128409.38775967,2095.0530509018,815.38603042381,0.78180666958496,85016.096511251,43909.58,2095.0523389482,815.38729724513,6.9890611953517,70501.719796049,2109.9429195995,788.89160213604,7.0767500101649
256.59999999999,816.26211066865,824.8167,788.89169117138,750.23535368617,189.1817692846,137332.93819295,2095.0569151908,815.3791544648,0.78180644182018,172929.67924029,2109.9387850206,788.89895903802,0.77629782163115,172928.74853643,2109.9342711476,788.90699084059,0.77629783012748,69297.360420537,2095.0529390971,815.38622936451,6.9890592114178,72648.929877609,2095.0524322711,815.38713119029,7.1269648994144,90179.923482564,2109.9429489832,788.89154985199,7.0767480222468,85277.991248821,2109.9427649443,788.89187732331,7.0767480292554,128409.38857737,2095.0534295978,815.38535658762,0.78180644875169,85016.115244157,43909.58,2095.0527219545,815.38661573937,6.9890592210414,70501.743341296,2109.943168506,788.89115924207,7.0767480146791
256.79999999999,816.26145627231,824.8167,788.89124727878,750.23535093113,189.18174212651,137332.94057187,2095.0572692975,815.37852438175,0.78180622234542,172929.68705242,2109.9390519623,788.89848405292,0.77629760399422,172928.75633963,2109.9345598923,788.90647706005,0.77629761244925,69297.379473451,2095.0533184758,815.38555431357,6.9890572489154,72648.950648029,2095.0528147174,815.38645068087,7.1269628980631,90179.949967131,2109.9431977595,788.89110718946,7.0767460385936,85278.017793881,2109.9430145319,788.89143321719,7.0767460455714,128409.38939276,2095.0538059681,815.3846868895,0.78180622923282,85016.133867967,43909.58,2095.0531026526,815.38593834059,6.9890572584808,70501.766736744,2109.9434163103,788.89071830913,7.0767460310594
256.99999999999,816.26080585915,824.8167,788.8908053702,750.23534818764,189.18171515092,137332.94293831,2095.057621081,815.37789843235,0.7818060041902,172929.69481841,2109.939317718,788.89801117791,0.77629738766436,172928.76409676,2109.9348471181,788.90596598194,0.77629739607873,69297.398414537,2095.0536955312,815.38488339637,6.9890552982088,72648.971294964,2095.053194853,815.38577428294,7.1269609087398,90179.976281628,2109.9434454336,788.89066648823,7.0767440668543,85278.044163635,2109.9432630182,788.89099107077,7.0767440738012,128409.39020564,2095.0541800057,815.38402134225,0.7818060110335,85016.152382201,43909.58,2095.0534810326,815.38526506656,6.9890553077158,70501.789981738,2109.9436630108,788.89027934028,7.0767440593535
257.19999999999,816.26015944614,824.8167,788.89036544998,750.2353454556,189.18168836129,137332.94529208,2095.0579705508,815.3772766,0.78180578735886,172929.70253843,2109.9395823003,788.897540391,0.77629717264604,172928.77180802,2109.9351328519,788.90545755892,0.77629718102037,69297.417243293,2095.0540702559,815.38421662653,6.9890533593373,72648.991818036,2095.0535726683,815.38510201368,7.1269589314846,90180.002425549,2109.9436920037,788.8902277515,7.0767421070697,85278.070357616,2109.9435104019,788.89055088636,7.0767421139857,128409.39101581,2095.0545517047,815.38335995598,0.78180579415808,85016.170786432,43909.58,2095.053857086,815.38459593245,6.9890533687857,70501.813075748,2109.9439086051,788.88984233964,7.0767420996024
257.39999999999,816.25951704754,824.8167,788.88992752343,750.23534273492,189.18166176085,137332.94763296,2095.0583177175,815.37665886557,0.78180557185495,172929.71021272,2109.9398457203,788.89707167203,0.77629695894294,172928.77947361,2109.9354171195,788.90495174468,0.7762969672778,69297.435959282,2095.0544426436,815.38355401496,6.9890514323328,72649.012216937,2095.0539481552,815.38443388758,7.1269569663303,90180.028398524,2109.9439374673,788.88979098352,7.0767401592735,85278.096375513,2109.9437566809,788.89011266745,7.0767401661587,128409.39182304,2095.0549210612,815.38270273802,0.78180557861016,85016.189080292,43909.58,2095.0542308057,815.3839309507,6.9890514417225,70501.836018364,2109.9441530904,788.88940731237,7.0767401518399
257.59999999999,816.25887867495,824.8167,788.8894915968,750.23534002552,189.18163535255,137332.94996076,2095.0586625934,815.37604520753,0.7818053576812,172929.71784149,2109.9401079885,788.8966050026,0.77629674655794,172928.78709375,2109.9356999463,788.90444849421,0.77629675485388,69297.454562123,2095.0548126898,815.38289556979,6.9890495172204,72649.032491428,2095.054321307,815.38376991645,7.1269550133022,90180.054200318,2109.9441818215,788.88935618956,7.0767382234924,85278.12221716,2109.9440018528,788.88967641856,7.0767382303465,128409.39262712,2095.0552880726,815.38204969286,0.7818053643925,85016.207263478,43909.58,2095.0546021863,815.38327013105,6.989049526551,70501.858809293,2109.9443964633,788.88897426457,7.0767382160925
257.79999999999,816.25824433716,824.8167,788.88905767716,750.23533732735,189.18160913911,137332.95227529,2095.0590051919,815.37543560162,0.78180514483956,172929.72542499,2109.9403691142,788.8961403661,0.77629653549309,172928.7946687,2109.9359813568,788.90394776371,0.77629654375066,69297.473051515,2095.0551803914,815.38224129637,6.9890476140174,72649.05264134,2095.0546921186,815.38311010934,7.1269530724184,90180.07983083,2109.9444250628,788.88892337581,7.0767362997453,85278.147882547,2109.9442459144,788.88924214522,7.0767363065682,128409.39342785,2095.0556527379,815.3814008222,0.78180515150707,85016.225335749,43909.58,2095.054971224,815.38261348044,6.989047623289,70501.881448376,2109.9446387198,788.88854320317,7.0767362923792
257.99999999999,816.25761404018,824.8167,788.88862577231,750.23533464035,189.18158312296,137332.95457638,2095.0593455281,815.37483002114,0.78180493333111,172929.73296347,2109.9406291058,788.8956777477,0.77629632574965,172928.80219869,2109.936261375,788.90344951072,0.77629633396933,69297.491427209,2095.0555457472,815.38159119724,6.9890457227339,72649.072666578,2095.0550605864,815.38245447252,7.1269511436893,90180.105290095,2109.9446671873,788.88849254931,7.0767343880438,85278.17337181,2109.9444888621,788.88880985385,7.0767343948355,128409.39422501,2095.0560150578,815.38075612494,0.78180493995497,85016.243296927,43909.58,2095.0553379163,815.381961003,6.9890457319466,70501.903935565,2109.9448798556,788.88811413587,7.0767343807116
258.19999999999,816.2569877872,824.8167,788.88819589072,750.23533196449,189.18155730625,137332.95686387,2095.0596836183,815.37422843717,0.78180472315611,172929.7404572,2109.9408879705,788.8952171343,0.77629611732802,172928.80968399,2109.9365400238,788.90295369423,0.77629612551029,69297.50968904,2095.0559087571,815.38094527211,6.9890438433727,72649.092567122,2095.0554267087,815.38180300943,7.1269492271176,90180.130578284,2109.9449081906,788.88806371785,7.0767324883918,85278.198685238,2109.944730692,788.88837955168,7.0767324951521,128409.39501842,2095.0563750344,815.38011559714,0.78180472973651,85016.261146904,43909.58,2095.0557022626,815.38131270006,6.9890438525263,70501.926270944,2109.9451198661,788.88768707107,7.0767324810937
258.39999999999,816.25636557861,824.8167,788.88776804145,750.23532929972,189.18153169088,137332.95913758,2095.0600194802,815.37363081808,0.78180451431398,172929.74790646,2109.9411457148,788.89475851453,0.77629591022778,172928.81712489,2109.9368173256,788.90246027465,0.77629591837307,69297.527836905,2095.056269423,815.38030351787,6.9890419759288,72649.112343024,2095.055790485,815.38115572073,7.1269473226983,90180.155695698,2109.9451480679,788.88763688989,7.0767306007856,85278.223823261,2109.9449713994,788.8879512467,7.0767306075145,128409.39580786,2095.0567326716,815.37947923209,0.78180452085112,85016.278885634,43909.58,2095.0560642636,815.38066857012,6.9890419850234,70501.948454718,2109.945358746,788.88726201776,7.0767305935218
258.59999999999,816.25574741195,824.8167,788.88734223405,750.23532664605,189.18150627843,137332.96139737,2095.0603531327,815.37303713037,0.78180430680329,172929.75531154,2109.9414023442,788.89430187865,0.77629570444765,172928.82452168,2109.9370933017,788.90196921399,0.77629571255638,69297.545870763,2095.0566277481,815.37966592864,6.9890401203897,72649.13199441,2095.0561519164,815.38051260423,7.1269454304189,90180.180642775,2109.9453868141,788.8872120745,7.0767287252139,85278.248786461,2109.9452109795,788.88752494753,7.0767287319111,128409.39659313,2095.0570879746,815.37884702022,0.78180431329741,85016.296513136,43909.58,2095.0564239218,815.38002860888,6.9890401294253,70501.970487208,2109.9455964902,788.88683898547,7.0767287179845
258.79999999999,816.255133282,824.8167,788.88691847849,750.23532400345,189.18148107023,137332.9636431,2095.0606845958,815.37244733841,0.78180410062177,172929.76267276,2109.9416578632,788.89384721854,0.77629549998553,172928.83187466,2109.9373679726,788.90148047587,0.77629550805808,69297.563790664,2095.0569837374,815.37903249569,6.9890382767354,72649.151521484,2095.0565110059,815.37987365495,7.1269435502591,90180.205420084,2109.9456244239,788.88678928125,7.0767268616576,85278.273575565,2109.9454494272,788.88710066337,7.0767268683231,128409.39737405,2095.0574409505,815.37821894922,0.78180410707313,85016.314029507,43909.58,2095.0567812412,815.37939280921,6.9890382857122,70501.992368864,2109.9458330929,788.88641798415,7.0767268544628
258.99999999999,816.25452318071,824.8167,788.88649678504,750.23532137193,189.1814560673,137332.96587465,2095.0610138907,815.37186140449,0.78180389576631,172929.76999043,2109.9419122754,788.89339452775,0.77629529683848,172928.83918415,2109.9376413576,788.90099402553,0.7762953048752,69297.581596711,2095.0573373974,815.37840320751,6.9890364449385,72649.17092452,2095.0568677578,815.3792388651,7.1269416821908,90180.23002832,2109.9458608917,788.88636852014,7.0767250100901,85278.29819143,2109.945686737,788.88667840394,7.0767250167237,128409.39815043,2095.0577916077,815.37759500401,0.78180390217519,85016.331434899,43909.58,2095.0571362274,815.37876116122,6.9890364538566,70502.01410025,2109.9460685485,788.88599902409,7.07672500293
259.19999999999,816.25391709725,824.8167,788.88607716424,750.2353187515,189.18143127039,137332.96809189,2095.0613410394,815.37127928931,0.78180369223297,172929.77726489,2109.9421655837,788.89294380126,0.77629509500274,172928.84645047,2109.9379134756,788.90050982987,0.77629510300395,69297.599289085,2095.057688736,815.37777804986,6.9890346249639,72649.190203868,2095.0572221781,815.37860822406,7.1269398261785,90180.254468307,2109.9460962116,788.88594980149,7.0767231704773,85278.322635059,2109.9459229032,788.8862581793,7.0767231770788,128409.39892208,2095.0581399562,815.3769751669,0.78180369859968,85016.348729537,43909.58,2095.0574888875,815.3781336522,6.9890346338235,70502.035682043,2109.9463028509,788.88558211586,7.0767231633521
259.39999999999,816.25331501807,824.8167,788.88565962676,750.23531614218,189.18140667994,137332.97029474,2095.0616660654,815.37070095125,0.78180349001699,172929.78449646,2109.94241779,788.89249503564,0.77629489447371,172928.85367396,2109.9381843441,788.90002785754,0.7762949024397,69297.616868044,2095.0580377627,815.37715700581,6.9890328167694,72649.209359952,2095.0575742742,815.37798171852,7.1269379821793,90180.278740991,2109.9463303776,788.88553313591,7.0767213427774,85278.346907586,2109.9461579201,788.88583999989,7.0767213493467,128409.39968884,2095.0584860073,815.3763594176,0.78180349634186,85016.365913715,43909.58,2095.0578392301,815.37751026675,6.9890328255707,70502.057115041,2109.9465359942,788.88516727019,7.0767213356873
259.59999999999,816.2527169269,824.8167,788.88524418339,750.235313544,189.18138229613,137332.97248308,2095.0619889927,815.37012634743,0.78180328911281,172929.79168551,2109.9426688954,788.89204822888,0.77629469524602,172928.86085498,2109.9384539796,788.89954807897,0.77629470317705,69297.634333903,2095.0583844887,815.37654005578,6.9890310203054,72649.228393265,2095.0579240552,815.37735933239,7.1269361501426,90180.302847436,2109.9465633838,788.88511853414,7.0767195269416,85278.371010268,2109.9463917815,788.88542387632,7.0767195334784,128409.40045054,2095.058829774,815.37574773312,0.7818032953962,85016.38298779,43909.58,2095.0581872654,815.37689098679,6.9890310290488,70502.078400146,2109.9467679722,788.88475449794,7.0767195198867
259.79999999999,816.25212280485,824.8167,788.88483084487,750.235310957,189.18135811885,137332.97465686,2095.0623098465,815.36955543328,0.78180308951406,172929.79883239,2109.9429189003,788.89160338022,0.77629449731347,172928.86799387,2109.9387223979,788.8990704663,0.77629450520979,69297.651687059,2095.0587289262,815.37592717762,6.9890292355155,72649.247304375,2095.0582715316,815.37674104697,7.1269343300109,90180.326788828,2109.946795224,788.88470600705,7.0767177229134,85278.3949445,2109.9466244815,788.8850098194,7.0767177294177,128409.40120701,2095.0591712705,815.37514008806,0.78180309575635,85016.399952186,43909.58,2095.0585330051,815.37627579164,6.9890292442011,70502.099538372,2109.9469987788,788.88434380998,7.0767177158941
259.99999999999,816.25153263045,824.8167,788.88441962188,750.23530838122,189.18133414772,137332.97681599,2095.0626286524,815.3689881629,0.78180289121361,172929.80593746,2109.9431678044,788.8911604903,0.77629430066912,172928.875091,2109.9389896137,788.89859499349,0.77629430853092,69297.668927967,2095.0590710892,815.37531834663,6.9890274623359,72649.266093914,2095.0586167154,815.37612684094,7.1269325217194,90180.350566462,2109.9470258922,788.8842955655,7.0767159306298,85278.418711781,2109.9468560139,788.88459783999,7.0767159371012,128409.4019581,2095.0595105125,815.37453645456,0.7818028974152,85016.416807389,43909.58,2095.0588764622,815.37566465803,6.9890274709642,70502.120530835,2109.947228408,788.8839352171,7.076715923646
